N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1599.0,삼성 레버리지 구리 선물 ETN(H),12880.0,20.0,-0.16%,0.0
1600.0,메리츠 레버리지 구리 선물 ETN(H),12870.0,55.0,-0.43%,0.0
1601.0,HANARO 단기채권액티브,105475.0,0.0,0.00%,0.0
1602.0,신한 인버스 콩 선물 ETN(H),6430.0,15.0,+0.23%,0.0
1603.0,한투 금 선물 ETN,12810.0,20.0,-0.16%,0.0
1604.0,KBSTAR 국채선물10년인버스,54200.0,165.0,+0.31%,0.0
1605.0,QV 레버리지 구리 선물 ETN(H),12780.0,100.0,-0.78%,0.0
1606.0,ARIRANG 미국다우존스고배당주(합성 H),15025.0,115.0,-0.76%,0.0
1607.0,하나 레버리지 구리 선물 ETN(H),12770.0,100.0,-0.78%,0.0
1608.0,ARIRANG Apple채권혼합Fn,11105.0,35.0,-0.31%,0.0
1609.0,메리츠 레버리지 은 선물 ETN(H),12700.0,445.0,-3.39%,0.0
1610.0,KODEX KRX300레버리지,12685.0,605.0,-4.55%,0.0
1611.0,삼성 인버스 2X 은 선물 ETN(H),1268.0,45.0,+3.68%,0.0
1612.0,QV 레버리지 은 선물 ETN(H),12665.0,445.0,-3.39%,0.0
1613.0,FOCUS KRX300,15825.0,390.0,-2.41%,0.0
1614.0,미래에셋 인도네시아 Top5 ETN,12590.0,60.0,-0.47%,0.0
1615.0,메리츠 인버스 미국채10년 ETN(H),12565.0,60.0,+0.48%,0.0
1616.0,JW중외제약2우B,61000.0,800.0,-1.29%,2500.0
1617.0,KB 레버리지 KOSPI 200 선물 ETN,25070.0,1320.0,-5.00%,0.0
1618.0,메리츠 인버스 국채30년 ETN,12500.0,60.0,+0.48%,0.0
1619.0,메리츠 인버스 미국채30년 ETN(H),12500.0,0.0,0.00%,0.0
1620.0,HANARO KOFR금리액티브(합성),103125.0,5.0,0.00%,0.0
1621.0,신한 달러인덱스 선물 ETN(H),12350.0,70.0,+0.57%,0.0
1622.0,TIGER K게임,7250.0,315.0,-4.16%,0.0
1623.0,ACE 글로벌브랜드TOP10블룸버그,12965.0,75.0,+0.58%,0.0
1624.0,히어로즈 25-09 미국채권(AA-이상)액티브,51230.0,420.0,+0.83%,0.0
1625.0,KOSEF KRX100,5110.0,140.0,-2.67%,0.0
1626.0,신한 인버스 구리 선물 ETN(H),6105.0,15.0,+0.25%,0.0
1627.0,KBSTAR 미국반도체NYSE,12190.0,350.0,+2.96%,0.0
1628.0,KBSTAR 미국고정배당우선증권ICE TR,10580.0,50.0,+0.47%,0.0
1629.0,ACE 주주환원가치주액티브,11025.0,160.0,-1.43%,0.0
1630.0,ACE 미국IT인터넷S&P(합성 H),15065.0,120.0,-0.79%,0.0
1631.0,대신 인버스 2X 철광석 선물 ETN(H),12040.0,280.0,-2.27%,0.0
1632.0,HANARO Fn K-게임,3820.0,185.0,-4.62%,0.0
1633.0,대신 3X 레버리지 국채30년 ETN,59975.0,1135.0,-1.86%,0.0
1634.0,KODEX 기계장비,6115.0,200.0,-3.17%,0.0
1635.0,삼성 나스닥 100 ETN(H),11975.0,40.0,+0.34%,0.0
1636.0,KODEX TDF2030액티브,11385.0,35.0,-0.31%,0.0
1637.0,VITA MZ소비액티브,7925.0,110.0,-1.37%,0.0
1638.0,KODEX 미국S&P500테크놀로지,11310.0,105.0,+0.94%,0.0
1639.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11850.0,0.0,0.00%,0.0
1640.0,한투 인버스 금 선물 ETN,11800.0,300.0,+2.61%,0.0
1641.0,코오롱글로벌우,15880.0,220.0,-1.37%,5000.0
1642.0,KODEX 미국S&P500금융,12380.0,35.0,+0.28%,0.0
1643.0,QV S&P500 버퍼10% 3월 ETN(H),11610.0,0.0,0.00%,0.0
1644.0,QV S&P500 버퍼10% 6월 ETN(H),11610.0,0.0,0.00%,0.0
1645.0,삼성 인버스 코스피 200 선물 ETN,11595.0,290.0,+2.57%,0.0
1646.0,삼성 인버스 China A50 선물 ETN(H),11590.0,120.0,+1.05%,0.0
1647.0,ACE AI반도체포커스,11020.0,120.0,-1.08%,0.0
1648.0,KBSTAR 미국장기국채선물레버리지(합성 H),6395.0,100.0,-1.54%,0.0
1649.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11510.0,25.0,-0.22%,0.0
1650.0,TIGER 글로벌자원생산기업(합성 H),14380.0,270.0,-1.84%,0.0
1651.0,하나 S&P 레버리지 WTI원유 선물 ETN,11465.0,125.0,-1.08%,0.0
1652.0,QV 블룸버그 2X WTI원유선물 ETN,11465.0,80.0,-0.69%,0.0
1653.0,QV S&P500 버퍼10% 12월 ETN(H),11465.0,0.0,0.00%,0.0
1654.0,SOL 24-06 국고채액티브,104050.0,0.0,0.00%,0.0
1655.0,메리츠 인버스 구리 선물 ETN(H),11365.0,0.0,0.00%,0.0
1656.0,삼성 S&P500 ETN,11355.0,75.0,+0.66%,0.0
1657.0,삼성 인버스 구리 선물 ETN(H),11350.0,30.0,+0.27%,0.0
1658.0,ARIRANG 코스닥150,13350.0,310.0,-2.27%,0.0
1659.0,메리츠 레버리지 국채5년 ETN,11320.0,0.0,0.00%,0.0
1660.0,한투 일본종합상사TOP5 ETN,11310.0,125.0,+1.12%,0.0
1661.0,ACE 미국나스닥100채권혼합액티브,11290.0,110.0,+0.98%,0.0
1662.0,TIGER LG그룹+펀더멘털,7220.0,215.0,-2.89%,0.0
1663.0,KOSEF 고배당,8630.0,110.0,-1.26%,0.0
1664.0,KODEX 미국S&P500통신서비스,11150.0,5.0,+0.04%,0.0
1665.0,KB 인버스 2X 콩 선물 ETN,22240.0,490.0,+2.25%,0.0
1666.0,삼성 금 선물 ETN(H),11090.0,0.0,0.00%,0.0
1667.0,HANARO CD금리액티브(합성),100695.0,10.0,+0.01%,0.0
1668.0,솔루스첨단소재2우B,5850.0,580.0,-9.02%,100.0
1669.0,한투 S&P 인버스 2X 엔달러 선물 ETN(H),11025.0,180.0,+1.66%,0.0
1670.0,파워 코스피100,25035.0,630.0,-2.45%,0.0
1671.0,KODEX MSCI KOREA ESG유니버설,10000.0,0.0,0.00%,0.0
1672.0,KOSEF 물가채KIS,109950.0,205.0,-0.19%,0.0
1673.0,SOL KRX300,15695.0,550.0,-3.39%,0.0
1674.0,TIGER 일본TOPIX(합성 H),21040.0,105.0,-0.50%,0.0
1675.0,FOCUS AI코리아액티브,11500.0,350.0,-2.95%,0.0
1676.0,메리츠 금 선물 ETN(H),10905.0,175.0,-1.58%,0.0
1677.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,10905.0,0.0,0.00%,0.0
1678.0,메리츠 국채5년 ETN,10900.0,0.0,0.00%,0.0
1679.0,KOSEF 미국달러선물인버스2X,5525.0,110.0,-1.95%,0.0
1680.0,메리츠 레버리지 국채3년 ETN,10865.0,0.0,0.00%,0.0
1681.0,메리츠 인버스 2X 국채10년 ETN,10835.0,80.0,+0.74%,0.0
1682.0,메리츠 인버스 국채10년 ETN,10765.0,30.0,+0.28%,0.0
1683.0,KODEX 200가치저변동,9760.0,205.0,-2.06%,0.0
1684.0,한화갤러리아우,3685.0,105.0,-2.77%,500.0
1685.0,KB 레버리지 금 선물 ETN(H),21355.0,680.0,-3.09%,0.0
1686.0,메리츠 국채3년 ETN,10665.0,10.0,-0.09%,0.0
1687.0,KB 인버스 2X 구리 선물 ETN(H),21305.0,0.0,0.00%,0.0
1688.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),10630.0,130.0,-1.21%,0.0
1689.0,한투 인버스 베트남 VN30 선물 ETN(H),10625.0,0.0,0.00%,0.0
1690.0,ITF 200,32690.0,845.0,-2.52%,0.0
1691.0,KB S&P 레버리지 WTI원유 선물 ETN(H),10610.0,135.0,-1.26%,0.0
1692.0,KODEX 코스닥글로벌,10590.0,260.0,-2.40%,0.0
1693.0,QV iSelect-WG 그린에너지 ESG ETN,10580.0,0.0,0.00%,0.0
1694.0,메리츠 3X 레버리지 국채3년 ETN,21105.0,0.0,0.00%,0.0
1695.0,KBSTAR 미국달러SOFR금리액티브(합성),10530.0,105.0,+1.01%,0.0
1696.0,TIGER 미국캐시카우100,10530.0,55.0,-0.52%,0.0
1697.0,JW중외제약우,31400.0,1100.0,-3.38%,2500.0
1698.0,KODEX 구리선물(H),6570.0,10.0,-0.15%,0.0
1699.0,신한 인버스 Russell 2000 ETN,10505.0,270.0,+2.64%,0.0
1700.0,KBSTAR 미국장기국채선물(H),8700.0,100.0,-1.14%,0.0
1701.0,하나 인버스 2X 콩 선물 ETN(H),10415.0,130.0,+1.26%,0.0
1702.0,메리츠 3X 레버리지 국채5년 ETN,20825.0,135.0,-0.64%,0.0
1703.0,메리츠 인버스 은 선물 ETN(H),10405.0,180.0,+1.76%,0.0
1704.0,TIGER 200 금융,6330.0,85.0,-1.33%,0.0
1705.0,신한 S&P 유로 선물 ETN(H),10350.0,0.0,0.00%,0.0
1706.0,신한 S&P 레버리지 유로 선물 ETN(H),10335.0,0.0,0.00%,0.0
1707.0,KODEX 미국S&P500헬스케어,11470.0,70.0,+0.61%,0.0
1708.0,대신 국채10년 ETN,10315.0,0.0,0.00%,0.0
1709.0,KODEX 33-06 국고채액티브,10305.0,45.0,-0.43%,0.0
1710.0,신한 S&P 인버스 유로 선물 ETN(H),10305.0,50.0,+0.49%,0.0
1711.0,KODEX 미국S&P500필수소비재,10290.0,35.0,+0.34%,0.0
1712.0,신한 레버리지 Russell 2000 ETN,10290.0,180.0,-1.72%,0.0
1713.0,메리츠 3X 레버리지 국채10년 ETN,20510.0,285.0,-1.37%,0.0
1714.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10250.0,115.0,+1.13%,0.0
1715.0,한투 인버스 2X 일본 엔선물 ETN,10210.0,0.0,0.00%,0.0
1716.0,ACE 미국주식베스트셀러,10195.0,155.0,+1.54%,0.0
1717.0,메리츠 KAP 레버리지 중국 위안화 ETN,20365.0,0.0,0.00%,0.0
1718.0,삼성 인버스 은 선물 ETN(H),10170.0,0.0,0.00%,0.0
1719.0,대신 3X 레버리지 국채10년 ETN,20315.0,125.0,-0.61%,0.0
1720.0,메리츠 KAP 중국 위안화 ETN,10135.0,15.0,-0.15%,0.0
1721.0,신한 코스닥 150 TR ETN,10120.0,280.0,-2.69%,0.0
1722.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),10115.0,190.0,-1.84%,0.0
1723.0,한투 S&P 유럽탄소배출권 선물 ETN(H),10105.0,185.0,-1.80%,0.0
1724.0,대신 인버스 국채10년 ETN,10095.0,5.0,+0.05%,0.0
1725.0,메리츠 KAP 일본 엔화 ETN,10085.0,15.0,-0.15%,0.0
1726.0,메리츠 KAP 레버리지 일본 엔화 ETN,20105.0,45.0,-0.22%,0.0
1727.0,신한 인버스 2X 미국달러 선물 ETN,5020.0,105.0,-2.05%,0.0
1728.0,KODEX 미국S&P500경기소비재,12520.0,135.0,+1.09%,0.0
1729.0,신한 코스피 200 TR ETN,10000.0,20.0,-0.20%,0.0
1730.0,KODEX Fn K-뉴딜디지털플러스,8325.0,320.0,-3.70%,0.0
1731.0,메리츠 KAP 인버스 2X 일본 엔화 ETN,19965.0,0.0,0.00%,0.0
1732.0,한투 구리 선물 ETN,9965.0,0.0,0.00%,0.0
1733.0,넥센우,2765.0,25.0,-0.90%,500.0
1734.0,SOL 국고채30년액티브,49590.0,250.0,-0.50%,0.0
1735.0,메리츠 인버스 국채5년 ETN,9870.0,15.0,+0.15%,0.0
1736.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12335.0,20.0,+0.16%,0.0
1737.0,메리츠 인버스 3X 국채5년 ETN,19710.0,95.0,+0.48%,0.0
1738.0,KODEX 미국S&P500유틸리티,9840.0,5.0,-0.05%,0.0
1739.0,한투 일본 엔선물 ETN C,9835.0,5.0,-0.05%,0.0
1740.0,메리츠 인버스 3X 국채3년 ETN,19660.0,0.0,0.00%,0.0
1741.0,HANARO 탄소효율그린뉴딜,8190.0,210.0,-2.50%,0.0
1742.0,KODEX iShares미국인플레이션국채액티브,10335.0,75.0,+0.73%,0.0
1743.0,한투 은 선물 ETN,9810.0,25.0,-0.25%,0.0
1744.0,삼성 코스피 200 TR ETN,9810.0,230.0,-2.29%,0.0
1745.0,KODEX KTOP30,16320.0,500.0,-2.97%,0.0
1746.0,삼성 인버스 금 선물 ETN(H),9785.0,130.0,+1.35%,0.0
1747.0,WOORI 반도체밸류체인액티브,9780.0,80.0,-0.81%,0.0
1748.0,메리츠 KAP 인버스 2X 중국 위안화 ETN,19540.0,205.0,-1.04%,0.0
1749.0,마이다스 KoreaStock액티브,18555.0,450.0,-2.37%,0.0
1750.0,메리츠 인버스 2X 국채3년 ETN,9725.0,0.0,0.00%,0.0
1751.0,KODEX 필수소비재,6075.0,135.0,-2.17%,0.0
1752.0,KOSEF 미국S&P500(H),12140.0,35.0,-0.29%,0.0
1753.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9705.0,105.0,+1.09%,0.0
1754.0,한투 블룸버그 인도네시아 대표원자재 ETN,9675.0,95.0,+0.99%,0.0
1755.0,메리츠 대표 농산물 선물 ETN(H),9670.0,125.0,-1.28%,0.0
1756.0,TIGER 코스닥글로벌,10745.0,415.0,-3.72%,0.0
1757.0,대신 인버스 3X 국채10년 ETN,19295.0,0.0,0.00%,0.0
1758.0,신한 인버스 은 선물 ETN(H),4810.0,85.0,+1.80%,0.0
1759.0,KBSTAR 중국MSCI China(H),6625.0,200.0,-2.93%,0.0
1760.0,KBSTAR KRX300,15950.0,430.0,-2.63%,0.0
1761.0,TIMEFOLIO 이노베이션액티브,7940.0,260.0,-3.17%,0.0
1762.0,메리츠 인버스 3X 국채10년 ETN,18960.0,225.0,+1.20%,0.0
1763.0,한투 레버리지 일본 엔선물 ETN C,9475.0,40.0,-0.42%,0.0
1764.0,ACE 미국달러단기채권액티브,10505.0,85.0,+0.82%,0.0
1765.0,ARIRANG 미국테크10레버리지iSelect(합성),12575.0,175.0,+1.41%,0.0
1766.0,한투 S&P 엔달러 선물 ETN(H),9430.0,110.0,-1.15%,0.0
1767.0,TIGER KRX300,15620.0,380.0,-2.37%,0.0
1768.0,한투 인버스 유로스탁스50 ETN(H) C,9350.0,75.0,+0.81%,0.0
1769.0,메리츠 인버스 2X 국채5년 ETN,9320.0,20.0,+0.22%,0.0
1770.0,KB 인버스 2X 나스닥 100 ETN,4640.0,40.0,+0.87%,0.0
1771.0,KODEX 아시아반도체공급망exChina액티브,14270.0,60.0,-0.42%,0.0
1772.0,삼양사우,25050.0,200.0,-0.79%,5000.0
1773.0,ARIRANG KRX300,15435.0,435.0,-2.74%,0.0
1774.0,KBSTAR 국채30년레버리지KAP(합성),20560.0,205.0,-0.99%,0.0
1775.0,삼성 블룸버그 WTI원유 선물 ETN,9220.0,65.0,+0.71%,0.0
1776.0,TIGER 한중반도체(합성),10845.0,0.0,0.00%,0.0
1777.0,신한 인버스 2X 은 선물 ETN(H),1843.0,63.0,+3.54%,0.0
1778.0,한투 블룸버그 WTI원유 선물 ETN,9205.0,20.0,+0.22%,0.0
1779.0,TIGER 200 철강소재,8070.0,240.0,-2.89%,0.0
1780.0,메리츠 레버리지 국채10년 ETN,9190.0,55.0,-0.59%,0.0
1781.0,히어로즈 국고채30년액티브,57400.0,200.0,-0.35%,0.0
1782.0,KBSTAR 글로벌클린에너지S&P,7055.0,230.0,-3.16%,0.0
1783.0,SK증권우,2340.0,105.0,-4.29%,500.0
1784.0,성신양회우,12440.0,360.0,-2.81%,5000.0
1785.0,TIGER 은행,6630.0,110.0,-1.63%,0.0
1786.0,TIGER AI코리아그로스액티브,11435.0,285.0,-2.43%,0.0
1787.0,ACE 미국하이일드액티브(H),10080.0,65.0,-0.64%,0.0
1788.0,메리츠 은 선물 ETN(H),9060.0,155.0,-1.68%,0.0
1789.0,KB 레버리지 콩 선물 ETN,18105.0,95.0,-0.52%,0.0
1790.0,TIGER 미국나스닥넥스트100,11270.0,40.0,+0.36%,0.0
1791.0,삼성 은 선물 ETN(H),9015.0,145.0,-1.58%,0.0
1792.0,TIMEFOLIO 미국S&P500액티브,14065.0,160.0,+1.15%,0.0
1793.0,대덕1우,7420.0,50.0,-0.67%,500.0
1794.0,에셋플러스 글로벌대장장이액티브,12490.0,95.0,+0.77%,0.0
1795.0,KBSTAR 200고배당커버드콜ATM,7185.0,40.0,-0.55%,0.0
1796.0,KOSEF 미국달러선물인버스,8795.0,85.0,-0.96%,0.0
1797.0,KB 레버리지 항셍테크 선물 ETN(H) B,8960.0,930.0,-9.40%,0.0
1798.0,남선알미우,29100.0,2200.0,-7.03%,500.0
1799.0,TREX 펀더멘탈 200,35740.0,780.0,-2.14%,0.0
1800.0,KOSEF 차이나A50커넥트MSCI,7400.0,70.0,+0.95%,0.0
1801.0,한투 베트남 VN30 선물 ETN(H),8865.0,100.0,+1.14%,0.0
1802.0,한투 S&P 레버리지 엔달러 선물 ETN(H),8855.0,195.0,-2.15%,0.0
1803.0,메리츠 구리 선물 ETN(H),8835.0,15.0,-0.17%,0.0
1804.0,히어로즈 미국달러SOFR금리액티브(합성),10895.0,105.0,+0.97%,0.0
1805.0,신한 인버스 달러인덱스 선물 ETN(H),8810.0,45.0,-0.51%,0.0
1806.0,SOL 유럽탄소배출권선물S&P(H),9785.0,125.0,-1.26%,0.0
1807.0,키움 KPOP ETN,8800.0,235.0,-2.60%,0.0
1808.0,에셋플러스 코리아대장장이액티브,10995.0,340.0,-3.00%,0.0
1809.0,노루홀딩스우,36100.0,1300.0,-3.48%,500.0
1810.0,KoAct 글로벌AI&로봇액티브,10980.0,40.0,+0.37%,0.0
1811.0,삼성 구리 선물 ETN(H),8780.0,35.0,-0.40%,0.0
1812.0,KBSTAR 글로벌수소경제Indxx,7015.0,185.0,-2.57%,0.0
1813.0,HANARO 글로벌반도체TOP10 SOLACTIVE,11635.0,270.0,+2.38%,0.0
1814.0,삼성 코스피 양매도 5% OTM ETN,8720.0,0.0,0.00%,0.0
1815.0,삼성 인버스 코스닥 150 선물 ETN,8655.0,255.0,+3.04%,0.0
1816.0,KB 인버스 2X 금 선물 ETN(H),17230.0,505.0,+3.02%,0.0
1817.0,KODEX 테슬라밸류체인FactSet,10750.0,280.0,+2.67%,0.0
1818.0,KOSEF K-테크TOP10,10730.0,390.0,-3.51%,0.0
1819.0,한투 플래티넘 선물 ETN,8580.0,55.0,-0.64%,0.0
1820.0,QV US 500 ETN(H),12220.0,0.0,0.00%,0.0
1821.0,KODEX 미국스마트모빌리티S&P,5320.0,100.0,-1.85%,0.0
1822.0,히어로즈 미국성장기업30액티브,11350.0,85.0,+0.75%,0.0
1823.0,TIGER 유로스탁스레버리지(합성 H),9445.0,170.0,-1.77%,0.0
1824.0,SOL 자동차TOP3플러스,9400.0,295.0,-3.04%,0.0
1825.0,TREX 200,33440.0,830.0,-2.42%,0.0
1826.0,KODEX 코스닥150롱코스피200숏선물,10410.0,15.0,+0.14%,0.0
1827.0,ACE 글로벌인컴TOP10 SOLACTIVE,10405.0,40.0,+0.39%,0.0
1828.0,ACE 미국빅테크TOP7 Plus레버리지(합성),11875.0,230.0,+1.98%,0.0
1829.0,KB 인버스 2X 은 선물 ETN(H),16600.0,530.0,+3.30%,0.0
1830.0,TIGER 로우볼,11200.0,115.0,-1.02%,0.0
1831.0,KOSEF 코스닥글로벌,11050.0,445.0,-3.87%,0.0
1832.0,KOSEF 200선물인버스2X,2670.0,130.0,+5.12%,0.0
1833.0,KBSTAR 200IT,13300.0,395.0,-2.88%,0.0
1834.0,KBSTAR 미국S&P배당킹,10295.0,20.0,-0.19%,0.0
1835.0,삼성 인버스 2X 금 선물 ETN(H),8235.0,250.0,+3.13%,0.0
1836.0,ACE 골드선물 레버리지(합성 H),16445.0,510.0,-3.01%,0.0
1837.0,TIGER 미국달러선물레버리지,13640.0,275.0,+2.06%,0.0
1838.0,KOSEF 글로벌AI반도체,10905.0,575.0,+5.57%,0.0
1839.0,KB 인버스 KOSPI 200 선물 ETN,11665.0,265.0,+2.32%,0.0
1840.0,크라운제과우,10530.0,330.0,-3.04%,200.0
1841.0,메리츠 국채30년 ETN,8140.0,30.0,-0.37%,0.0
1842.0,대신 인버스 3X 국채30년 ETN,40645.0,685.0,+1.71%,0.0
1843.0,ARIRANG 200선물인버스2X,5390.0,265.0,+5.17%,0.0
1844.0,ACE 레버리지,6215.0,315.0,-4.82%,0.0
1845.0,KB 인버스 2X S&P 500 선물 ETN,8050.0,140.0,+1.77%,0.0
1846.0,KODEX 미국ETF산업Top10 Indxx,13355.0,90.0,+0.68%,0.0
1847.0,HANARO KAP초장기국고채,38430.0,295.0,-0.76%,0.0
1848.0,메리츠 미국채30년 ETN(H),7965.0,105.0,-1.30%,0.0
1849.0,KBSTAR KRX300미국달러선물혼합,15915.0,275.0,-1.70%,0.0
1850.0,QV iSelect 배터리 재활용 Top10 ETN,7935.0,305.0,-3.70%,0.0
1851.0,한투 인버스 2X S&P500 선물 ETN(H),1586.0,12.0,+0.76%,0.0
1852.0,ACE 삼성그룹동일가중,15855.0,355.0,-2.19%,0.0
1853.0,TIGER S&P글로벌인프라(합성),12170.0,110.0,-0.90%,0.0
1854.0,KOSEF 미국방어배당성장나스닥,13170.0,225.0,-1.68%,0.0
1855.0,VITA 밸류알파액티브,11260.0,130.0,-1.14%,0.0
1856.0,티와이홀딩스우,6340.0,10.0,-0.16%,500.0
1857.0,삼성 인버스 나스닥 100 ETN(H),7855.0,10.0,+0.13%,0.0
1858.0,에셋플러스 차이나일등기업포커스10액티브,9780.0,170.0,-1.71%,0.0
1859.0,KODEX MSCI Korea,15640.0,370.0,-2.31%,0.0
1860.0,ARIRANG 미국달러SOFR금리액티브(합성),52090.0,570.0,+1.11%,0.0
1861.0,ACE 일본반도체,11110.0,70.0,-0.63%,0.0
1862.0,KB S&P 유럽탄소배출권 선물 ETN(H),7750.0,25.0,-0.32%,0.0
1863.0,SOL KEDI메가테크액티브,11910.0,290.0,-2.38%,0.0
1864.0,KODEX 미국채울트라30년선물인버스(H),11040.0,150.0,+1.38%,0.0
1865.0,KBSTAR 국채선물3년,52840.0,110.0,-0.21%,0.0
1866.0,마이다스 KoreaStock중소형액티브,20560.0,490.0,-2.33%,0.0
1867.0,HANARO 원자력iSelect,11005.0,275.0,-2.44%,0.0
1868.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),11000.0,5.0,+0.05%,0.0
1869.0,KODEX 미국클린에너지나스닥,6415.0,100.0,-1.53%,0.0
1870.0,TRUSTON 주주가치액티브,9620.0,230.0,-2.34%,0.0
1871.0,TIGER 금은선물(H),9590.0,135.0,-1.39%,0.0
1872.0,메리츠 인버스 3X 국채30년 ETN,38280.0,545.0,+1.44%,0.0
1873.0,히어로즈 TDF2050액티브,11755.0,15.0,-0.13%,0.0
1874.0,SOL 미국30년국채액티브(H),9550.0,100.0,-1.04%,0.0
1875.0,메리츠 천연가스 선물 ETN(H),2540.0,50.0,-1.93%,0.0
1876.0,KBSTAR 주식혼합,37945.0,560.0,-1.45%,0.0
1877.0,신한 인버스 다우존스지수 선물 ETN(H),3790.0,20.0,+0.53%,0.0
1878.0,에셋플러스 글로벌영에이지액티브,11825.0,5.0,+0.04%,0.0
1879.0,ACE 스마트밸류,12605.0,275.0,-2.14%,0.0
1880.0,TIMEFOLIO 탄소중립액티브,12580.0,285.0,-2.22%,0.0
1881.0,에셋플러스 글로벌다이나믹시니어액티브,10475.0,0.0,0.00%,0.0
1882.0,KBSTAR KRX300레버리지,12565.0,690.0,-5.21%,0.0
1883.0,TIGER 한중전기차(합성),7930.0,145.0,-1.80%,0.0
1884.0,ARIRANG KS로우사이즈가중TR,15040.0,355.0,-2.31%,0.0
1885.0,하나 인버스 2X 코스닥150 선물 ETN,7510.0,445.0,+6.30%,0.0
1886.0,TIMEFOLIO K컬처액티브,8315.0,200.0,-2.35%,0.0
1887.0,KOSEF 미국원유에너지기업,9955.0,85.0,-0.85%,0.0
1888.0,대신 S&P WTI원유 선물 ETN,7415.0,50.0,+0.68%,0.0
1889.0,노루페인트우,16010.0,250.0,-1.54%,500.0
1890.0,KB 인버스 2X KOSPI 200 선물 ETN,14785.0,650.0,+4.60%,0.0
1891.0,KBSTAR 차이나항셍테크,4615.0,180.0,-3.75%,0.0
1892.0,BNK 미래전략기술액티브,9830.0,270.0,-2.67%,0.0
1893.0,KBSTAR KQ고배당,12260.0,270.0,-2.15%,0.0
1894.0,신한 레버리지 10년 국채선물 ETN,10435.0,0.0,0.00%,0.0
1895.0,HANARO K-메디테크,9735.0,415.0,-4.09%,0.0
1896.0,신한 인버스 2X Russell 2000 ETN,7300.0,275.0,+3.91%,0.0
1897.0,ACE 스마트퀄리티,14465.0,395.0,-2.66%,0.0
1898.0,TIGER 의료기기,14450.0,550.0,-3.67%,0.0
1899.0,WOORI 미국S&P500,11995.0,210.0,+1.78%,0.0
1900.0,ACE 스마트로우볼,14375.0,305.0,-2.08%,0.0
1901.0,KBSTAR 헬스케어,11970.0,390.0,-3.16%,0.0
1902.0,HANARO 미국S&P500,11960.0,85.0,+0.72%,0.0
1903.0,마이티 코스피100,25590.0,570.0,-2.18%,0.0
1904.0,KOSEF 200선물레버리지,14020.0,735.0,-4.98%,0.0
1905.0,TIGER 경기방어채권혼합,8925.0,75.0,-0.83%,0.0
1906.0,ARIRANG 200선물레버리지,28545.0,1495.0,-4.98%,0.0
1907.0,WOORI AI ESG액티브,8390.0,205.0,-2.39%,0.0
1908.0,신한 인버스 2X 10년 국채선물 ETN,10165.0,100.0,+0.99%,0.0
1909.0,TIGER 이머징마켓MSCI레버리지(합성 H),6465.0,295.0,-4.36%,0.0
1910.0,HANARO 글로벌워터MSCI(합성),11760.0,60.0,+0.51%,0.0
1911.0,KOSEF 글로벌전력반도체,9395.0,5.0,+0.05%,0.0
1912.0,ARIRANG S&P글로벌인프라,14075.0,165.0,-1.16%,0.0
1913.0,TIGER 우량가치,10660.0,230.0,-2.11%,0.0
1914.0,KODEX 혁신기술테마액티브,11695.0,290.0,-2.42%,0.0
1915.0,히어로즈 TDF2040액티브,11680.0,30.0,+0.26%,0.0
1916.0,SOL 유럽탄소배출권선물인버스ICE(H),13990.0,345.0,+2.53%,0.0
1917.0,KOSEF Fn중소형,20505.0,435.0,-2.08%,0.0
1918.0,ACE 원자력테마딥서치,11585.0,285.0,-2.40%,0.0
1919.0,메리츠 CSI 300 ETN,6940.0,0.0,0.00%,0.0
1920.0,TIGER KTOP30,8155.0,245.0,-2.92%,0.0
1921.0,일양약품우,15550.0,160.0,-1.02%,2500.0
1922.0,KODEX 모멘텀Plus,11495.0,200.0,-1.71%,0.0
1923.0,KODEX 200 중소형,11480.0,260.0,-2.21%,0.0
1924.0,KB KOSDAQ 150 선물 ETN,9825.0,40.0,+0.41%,0.0
1925.0,KOSEF Fn유전자혁신기술,9130.0,280.0,-2.98%,0.0
1926.0,히어로즈 TDF2030액티브,11330.0,25.0,+0.22%,0.0
1927.0,ACE 스마트모멘텀,13570.0,295.0,-2.13%,0.0
1928.0,SOL KRX기후변화솔루션,11295.0,295.0,-2.55%,0.0
1929.0,KOSEF 블루칩,7520.0,185.0,-2.40%,0.0
1930.0,파워 고배당저변동성,28190.0,480.0,-1.67%,0.0
1931.0,KB STAR 50 ETN,6745.0,55.0,+0.82%,0.0
1932.0,ARIRANG KS로우볼가중TR,12255.0,300.0,-2.39%,0.0
1933.0,ACE Fn5G플러스,9565.0,340.0,-3.43%,0.0
1934.0,KBSTAR V&S셀렉트밸류,13325.0,350.0,-2.56%,0.0
1935.0,KODEX 콩선물(H),13300.0,145.0,-1.08%,0.0
1936.0,TIGER 미국S&P500선물인버스(H),3500.0,15.0,+0.43%,0.0
